County,crash_yr,mo,Crash Hr,Vehicles Involved,Crash Severity,Serious Injury Event,No Seat Belt,Truck Involved,Speeding/Too Fast for Conditions,Impaired Driver,Failure to Yield,Snow/Sleet,Rollover,Intersection,Curve,Hill,Lane Departure,LAT,LON
Cass,2016,8,0,2,Injury,0,1,0,1,1,0,0,0,0,0,0,0,46.9194,-96.773
Cass,2016,8,13,2,Injury,0,0,0,0,0,1,0,0,1,0,0,0,46.8615,-96.825
Burleigh,2016,8,16,4,Injury,0,0,1,1,0,0,0,0,0,0,1,0,46.8311,-100.731
Burleigh,2016,8,7,2,Injury,0,.,0,0,0,0,0,0,0,0,0,0,46.8317,-100.832
McHenry,2016,8,15,1,Injury,0,0,0,0,0,0,0,0,0,1,0,0,48.3351,-100.41
Cass,2016,8,17,2,Injury,0,0,0,0,0,1,0,0,1,0,0,0,46.8473,-96.82
McKenzie,2016,8,18,1,Injury,0,.,0,0,0,0,0,1,0,0,0,1,47.8048,-103.405
Cass,2016,8,15,1,Injury,0,1,0,0,0,0,0,1,0,0,0,1,46.9042,-96.798
McKenzie,2016,8,14,1,Fatal,1,0,1,0,0,0,0,1,0,0,0,1,48.0028,-103.198
Grand Forks,2016,8,9,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,47.8932,-97.051
Burleigh,2016,8,16,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,46.8236,-100.795
Cass,2016,8,15,3,Injury,0,0,0,0,0,0,0,0,0,0,0,0,46.8773,-97.021
Burleigh,2016,8,13,2,Injury,0,0,0,0,0,1,0,0,0,0,0,0,46.8065,-100.792
Ward,2016,8,18,2,Injury,0,0,0,0,0,1,0,0,0,0,0,0,48.2114,-101.296
Grand Forks,2016,8,19,2,Injury,0,0,0,1,0,0,0,0,1,0,0,0,47.8895,-97.056
Cass,2016,8,16,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.8759,-96.783
Richland,2016,8,23,1,Injury,0,1,0,0,0,0,0,1,1,0,0,1,46.21,-97.115
Cass,2016,8,18,1,Injury,0,0,0,1,0,0,0,0,0,0,0,0,46.8902,-96.824
Mountrail,2016,8,19,2,Injury,1,0,0,1,0,0,0,0,1,0,0,0,48.0349,-102.523
Ward,2016,8,10,1,Injury,0,0,0,1,0,0,0,0,0,1,0,1,48.3282,-101.823
Grand Forks,2016,8,8,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,47.9184,-97.03
Cass,2016,8,16,2,Injury,0,0,0,0,0,1,0,0,1,0,0,0,46.8546,-96.866
Burleigh,2016,8,16,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,46.795,-100.78
Grand Forks,2016,8,16,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,47.8895,-97.067
Rolette,2016,8,17,1,Injury,1,0,0,1,0,0,0,1,0,0,0,1,48.8922,-99.701
Richland,2016,8,11,2,Injury,0,0,0,1,0,0,0,0,1,0,0,0,46.2727,-96.625
Ward,2016,8,13,3,Injury,0,1,0,1,0,0,0,0,0,0,0,0,48.2257,-101.253
Cass,2016,8,16,2,Injury,0,.,0,0,0,1,0,0,0,0,0,0,46.8588,-96.799
Grand Forks,2016,8,3,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,47.9165,-97.045
Morton,2016,8,22,1,Injury,0,.,0,1,1,0,0,1,0,1,0,1,46.6827,-100.837
Mountrail,2016,8,12,1,Fatal,1,1,0,0,0,0,0,1,0,0,0,1,48.0621,-102.354
Stutsman,2016,8,14,1,Injury,0,.,0,0,1,0,0,0,0,0,1,1,46.892,-98.796
Barnes,2016,8,17,1,Injury,0,0,0,1,0,0,0,1,0,1,0,1,46.9679,-98.034
Cass,2016,8,10,2,Injury,0,.,0,0,1,0,0,0,1,0,0,0,46.8625,-96.904
Grand Forks,2016,8,3,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,47.9165,-97.045
McLean,2016,8,16,2,Injury,0,0,0,0,0,1,0,0,1,0,1,0,47.4535,-101.135
Stutsman,2016,8,9,1,Injury,0,0,0,1,0,0,0,0,0,1,0,1,46.7029,-98.622
Ward,2016,8,10,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,48.2145,-101.318
Burleigh,2016,8,10,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.7903,-100.745
McKenzie,2016,8,8,2,Injury,0,0,0,1,0,1,0,0,0,0,0,0,47.6747,-103.775
McHenry,2016,8,11,1,Injury,1,1,0,1,0,0,0,1,0,0,0,1,47.9852,-100.456
Grand Forks,2016,8,13,2,Injury,0,.,0,0,0,0,0,0,1,0,0,0,47.8858,-97.067
Grand Forks,2016,8,0,2,Injury,0,1,0,0,1,0,0,0,1,0,0,0,47.9244,-97.034
Mountrail,2016,8,18,2,Injury,0,1,0,0,0,0,0,1,0,0,0,0,47.9791,-102.544
Grand Forks,2016,8,0,1,Injury,0,0,0,0,1,0,0,1,1,0,0,1,47.9735,-97.066
Stark,2016,8,13,2,Injury,0,0,1,1,0,1,0,0,0,0,0,0,46.8959,-102.785
Morton,2016,8,1,2,Injury,0,0,0,0,1,0,0,0,0,0,0,0,46.805,-100.832
Burleigh,2016,8,11,1,Injury,0,0,0,1,0,0,0,1,0,0,0,1,46.7657,-100.78
McHenry,2016,8,13,2,Injury,0,1,0,0,0,0,0,0,1,0,0,0,48.0657,-100.626
McLean,2016,8,13,2,Injury,0,0,0,1,0,1,0,0,1,0,0,0,47.6178,-101.42
Burleigh,2016,8,11,2,Injury,0,0,0,0,0,1,0,0,1,0,0,0,46.7902,-100.795
Cass,2016,8,13,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.8615,-96.83
Ward,2016,8,14,1,Injury,0,0,0,1,0,0,0,0,0,1,0,1,48.2547,-101.381
Burleigh,2016,8,21,4,Injury,0,.,0,1,1,0,0,1,0,0,0,0,46.8325,-100.791
Cass,2016,8,18,4,Injury,1,0,0,1,0,0,0,0,0,0,0,0,46.8809,-96.789
Williams,2016,8,22,2,Injury,0,0,0,0,0,0,0,0,0,0,1,0,48.1468,-103.579
Mercer,2016,8,0,1,Injury,0,0,0,1,0,0,0,1,0,1,0,1,47.3425,-101.993
McKenzie,2016,8,16,1,Injury,1,1,0,1,0,0,0,1,0,1,0,1,47.7454,-102.931
Mountrail,2016,8,22,1,Injury,0,1,0,0,1,0,0,0,1,1,0,1,48.49,-102.104
Williams,2016,8,13,2,Injury,0,1,0,0,0,1,0,0,1,0,0,0,48.147,-103.615
Grand Forks,2016,8,15,1,Injury,0,.,0,1,0,0,0,0,0,0,0,1,47.9252,-97.052
Burleigh,2016,8,18,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,46.8378,-100.794
Grand Forks,2016,8,18,2,Injury,0,1,1,1,0,0,0,1,0,0,0,1,47.8681,-97.624
Grand Forks,2016,8,17,2,Injury,0,0,0,1,0,0,0,0,0,0,0,0,47.9322,-97.11
Nelson,2016,8,14,2,Injury,0,0,1,0,0,0,0,0,0,0,0,1,48.1513,-97.999
Ward,2016,8,8,2,Injury,0,.,0,0,0,1,0,0,1,0,0,0,48.2401,-101.319
Grand Forks,2016,8,7,3,Injury,0,0,0,1,0,0,0,0,0,0,0,0,47.904,-97.064
Cass,2016,8,12,3,Injury,0,0,0,0,0,0,0,0,0,0,0,0,46.833,-96.799
Ward,2016,8,8,2,Injury,0,1,0,1,0,1,0,0,1,0,0,0,48.2188,-101.336
McLean,2016,8,13,1,Injury,0,0,0,0,0,0,0,1,0,0,1,1,47.4824,-101.381
Burleigh,2016,8,18,3,Injury,0,0,0,1,0,0,0,0,0,0,0,0,46.7853,-100.795
Burleigh,2016,8,16,2,Injury,0,0,0,0,0,1,0,0,1,0,0,0,46.7984,-100.795
Burleigh,2016,8,17,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,46.8086,-100.793
Cass,2016,8,16,2,Injury,0,0,0,1,0,0,0,0,0,0,0,0,46.8832,-96.803
Dunn,2016,8,0,1,Injury,0,0,0,1,1,0,0,1,0,1,0,1,47.3726,-102.999
Cass,2016,8,17,2,Injury,0,0,0,0,0,1,0,0,1,0,1,0,46.8832,-96.794
Ward,2016,8,5,1,Injury,0,0,0,1,0,0,0,0,0,1,0,1,48.1511,-101.771
Cass,2016,8,15,2,Injury,0,0,0,0,1,0,0,0,1,0,0,0,46.8859,-96.794
Ward,2016,8,17,2,Injury,0,0,0,0,0,1,0,0,1,0,0,0,48.2401,-101.336
Stutsman,2016,8,16,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.9032,-98.704
Logan,2016,8,18,1,Injury,0,0,1,0,0,0,0,1,0,0,0,1,46.5952,-99.768
Barnes,2016,8,20,1,Injury,0,1,0,0,0,0,0,0,0,1,0,1,46.7899,-97.985
Golden Valley,2016,8,14,1,Fatal,1,1,0,1,0,0,0,1,0,0,0,1,47.0081,-103.933
Morton,2016,8,8,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.829,-100.871
Cass,2016,8,10,2,Injury,0,0,0,1,0,0,0,0,0,0,0,0,46.8691,-96.863
Richland,2016,8,10,2,Injury,0,1,0,0,0,1,0,0,1,0,0,0,46.2611,-96.604
Adams,2016,8,11,1,Injury,1,.,0,0,0,0,0,1,0,0,0,1,46.005,-102.655
Cass,2016,8,14,2,Injury,0,0,0,0,0,1,0,0,1,0,0,0,46.7172,-96.905
Ramsey,2016,8,19,2,Injury,0,.,0,0,0,0,0,0,1,0,0,0,48.1008,-98.859
Cass,2016,8,18,2,Injury,0,0,0,0,0,1,0,0,1,0,0,0,46.859,-96.89
Cass,2016,8,16,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.8619,-96.867
Bottineau,2016,8,1,1,Injury,0,0,0,1,1,0,0,0,0,1,0,1,48.979,-100.346
Wells,2016,8,14,1,Injury,0,0,1,0,0,0,0,0,0,0,0,0,47.6422,-99.608
Cass,2016,8,17,2,Injury,0,0,0,1,0,0,0,0,0,1,0,0,46.8457,-96.839
Grand Forks,2016,8,11,2,Injury,0,0,0,1,0,0,0,0,1,0,0,0,47.9314,-97.081
Grand Forks,2016,8,13,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,47.8975,-97.045
Grand Forks,2016,8,12,4,Injury,0,0,0,0,0,0,0,0,0,0,0,0,47.9028,-97.067
Cass,2016,8,22,2,Injury,0,0,0,0,1,1,0,0,1,0,0,0,46.8352,-96.883
Bottineau,2016,8,22,1,Injury,0,0,0,1,1,0,0,0,1,0,0,1,48.8969,-100.907
Sioux,2016,8,16,1,Injury,0,.,0,0,1,0,0,0,0,0,0,0,46.0906,-100.653
Williams,2016,8,4,2,Injury,0,0,0,1,1,0,0,0,0,0,0,0,48.1687,-103.644
Burleigh,2016,8,15,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.8241,-100.794
Williams,2016,8,13,1,Injury,0,0,0,0,0,0,0,1,0,1,0,1,47.9991,-103.921
Grand Forks,2016,8,21,2,Injury,0,.,0,0,1,0,0,0,0,0,0,0,47.9091,-97.045
Morton,2016,8,17,2,Injury,0,0,0,0,0,1,0,0,0,0,0,0,46.8393,-100.876
Burleigh,2016,8,18,2,Injury,0,0,0,1,0,1,0,0,1,0,0,0,46.7968,-100.788
Walsh,2016,8,17,1,Injury,0,0,0,0,0,0,0,0,0,1,0,0,48.4115,-97.61
Burleigh,2016,8,11,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.8041,-100.782
Cass,2016,8,14,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,46.8641,-96.863
Cass,2016,8,13,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,46.8617,-96.844
Morton,2016,8,16,2,Injury,0,0,0,1,0,0,0,0,1,0,0,0,46.8259,-100.894
Burleigh,2016,8,20,2,Injury,0,.,0,0,0,0,0,0,0,0,0,0,46.8291,-100.806
Stark,2016,8,22,2,Injury,0,1,0,0,0,1,0,0,1,0,0,0,46.8942,-102.797
Ward,2016,8,16,1,Injury,0,1,0,0,1,0,0,1,1,1,0,1,48.2279,-101.221
Cass,2016,8,15,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,46.846,-96.82
Stutsman,2016,8,15,2,Injury,0,.,0,0,0,0,0,0,1,0,0,0,46.8991,-98.708
Emmons,2016,8,21,2,Injury,1,0,0,1,1,0,0,0,1,0,0,0,46.612,-100.534
Grand Forks,2016,8,20,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,47.8968,-97.045
Grand Forks,2016,8,23,1,Injury,1,1,0,1,0,0,0,1,0,0,0,1,47.7447,-97.749
Barnes,2016,8,14,1,Injury,0,1,0,0,0,0,0,1,0,1,0,1,46.8025,-97.992
Ward,2016,8,6,1,Injury,0,1,0,0,0,0,0,0,0,1,0,1,48.2313,-101.263
Burleigh,2016,8,16,2,Injury,0,0,0,1,0,0,0,0,1,0,0,0,46.7969,-100.779
Stark,2016,8,17,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.8887,-102.791
Ward,2016,8,6,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,48.2323,-101.301
Cass,2016,8,12,1,Injury,0,0,0,0,0,0,0,0,0,0,0,0,46.8191,-96.903
Kidder,2016,8,8,1,Injury,0,0,0,1,0,0,0,0,0,0,0,1,46.8792,-99.545
Ward,2016,8,13,2,Injury,0,1,0,0,0,1,0,0,0,0,0,0,48.2176,-101.296
Cass,2016,8,11,2,Injury,0,.,0,1,0,0,0,0,0,0,0,0,46.8744,-96.785
Cass,2016,8,16,2,Injury,0,0,0,1,0,0,0,0,0,0,0,0,46.8437,-96.799
Stark,2016,8,6,2,Injury,0,0,0,1,0,1,0,0,1,0,0,0,46.8795,-102.776
Stark,2016,8,15,2,Injury,0,0,0,0,0,0,0,1,1,0,0,1,46.8801,-102.79
Cass,2016,8,12,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,46.8675,-96.851
Burleigh,2016,8,15,2,Fatal,1,1,0,0,1,0,0,0,0,0,0,0,46.8089,-100.727
Stark,2016,8,11,2,Injury,0,0,0,1,0,0,0,0,0,0,0,0,46.8608,-102.569
Pembina,2016,8,13,1,Injury,0,0,1,0,0,0,0,1,0,0,0,1,48.8304,-97.71
Grand Forks,2016,8,13,2,Injury,0,.,0,0,0,0,0,0,0,0,0,0,47.9138,-97.045
Ward,2016,8,19,2,Injury,1,0,0,0,0,0,0,0,0,1,0,0,48.2519,-101.414
Wells,2016,8,18,1,Injury,0,.,0,0,0,0,0,1,0,0,0,0,47.6601,-99.276
Cass,2016,8,7,2,Injury,0,1,0,0,0,0,0,0,0,0,1,0,46.8492,-96.799
Burleigh,2016,8,10,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.8085,-100.782
Cass,2016,8,12,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,46.8963,-96.798
Cass,2016,8,18,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.8696,-96.902
Burleigh,2016,8,19,2,Injury,0,0,0,1,0,0,0,0,1,0,0,0,46.8073,-100.763
Cass,2016,8,20,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,46.8748,-96.795
Grand Forks,2016,8,6,2,Injury,0,.,0,0,0,0,0,0,1,0,0,0,47.9222,-97.045
Cass,2016,8,13,3,Injury,0,0,0,0,0,0,0,0,0,0,0,0,46.8758,-96.785
Hettinger,2016,8,15,1,Injury,1,.,0,0,1,0,0,1,0,1,0,1,46.2876,-102.191
McKenzie,2016,8,4,1,Injury,1,0,1,0,0,0,0,1,0,1,0,1,47.9022,-103.267
Burleigh,2016,8,5,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.8063,-100.766
Richland,2016,8,6,1,Injury,0,0,1,0,0,0,0,1,0,0,0,1,46.1775,-96.679
Rolette,2016,8,7,2,Fatal,1,1,0,0,0,0,0,0,0,0,0,0,48.8522,-99.626
Morton,2016,8,15,2,Injury,0,.,0,1,0,0,0,0,1,0,1,0,46.8216,-100.865
Cass,2016,8,11,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.8645,-96.786
Cass,2016,8,12,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,46.866,-96.862
Cass,2016,8,16,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,46.8904,-96.801
Burleigh,2016,8,16,2,Injury,0,0,0,0,0,1,0,0,1,0,0,0,46.8152,-100.769
Cass,2016,8,17,2,Injury,0,1,0,0,0,0,0,0,1,0,0,0,46.8765,-96.883
Morton,2016,8,19,2,Injury,0,0,0,0,0,0,0,0,1,0,1,0,46.8074,-100.824
McKenzie,2016,8,20,1,Injury,1,1,0,0,0,0,0,1,0,1,0,1,47.8107,-103.225
McLean,2016,8,17,1,Injury,0,0,1,0,0,0,0,1,1,0,1,0,47.6884,-101.824
Cass,2016,8,14,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,46.8553,-96.822
Burleigh,2016,8,7,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.8055,-100.789
Grand Forks,2016,8,19,2,Injury,0,.,0,1,0,0,0,0,1,0,0,0,47.9252,-97.033
Grand Forks,2016,8,16,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,47.8821,-97.045
Barnes,2016,8,8,1,Injury,0,0,1,0,0,0,0,1,0,0,0,1,46.9199,-97.824
Grand Forks,2016,8,19,1,Injury,0,.,0,0,0,0,0,0,0,0,0,1,47.9303,-97.079
McKenzie,2016,8,17,2,Injury,0,0,1,0,0,0,0,0,0,0,0,0,47.8046,-103.242
Barnes,2016,8,7,1,Injury,1,.,1,0,0,0,1,1,0,0,0,1,46.9036,-98.302
Cass,2016,8,8,1,Injury,0,1,0,0,0,0,0,0,1,0,0,0,46.8548,-96.883
Stutsman,2016,8,10,2,Injury,0,0,0,0,0,1,0,0,1,0,0,0,46.9181,-98.703
Cass,2016,8,12,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,46.8773,-96.785
Stutsman,2016,8,17,2,Injury,0,0,0,0,0,1,0,0,1,0,0,0,46.9063,-98.705
McLean,2016,8,13,2,Injury,1,0,1,1,0,0,0,0,1,0,0,0,47.3862,-101.1
Cass,2016,8,17,1,Injury,1,1,0,0,0,0,0,0,0,1,0,1,46.7971,-96.81
Ward,2016,8,19,1,Injury,0,1,0,0,0,0,0,0,0,0,0,0,48.2027,-101.296
Cass,2016,8,18,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.8832,-96.819
Cass,2016,8,7,2,Injury,1,0,0,0,0,0,0,0,1,0,0,0,46.8795,-96.817
Nelson,2016,8,15,2,Injury,0,0,1,0,0,0,0,0,0,0,0,0,48.0211,-98.148
Ward,2016,8,17,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,48.2295,-101.341
Richland,2016,8,21,2,Injury,1,0,0,0,1,0,0,1,0,0,0,1,46.2072,-96.834
Ward,2016,8,21,2,Fatal,1,0,0,0,0,0,0,0,0,0,0,0,48.5661,-101.98
Emmons,2016,8,21,1,Injury,1,0,0,0,1,0,0,1,0,1,0,1,46.2656,-100.233
Divide,2016,8,21,5,Injury,0,0,0,1,0,0,0,0,0,0,0,0,48.9069,-103.294
Stark,2016,8,18,2,Injury,1,0,0,0,0,0,0,0,1,0,0,0,46.8906,-102.779
Grand Forks,2016,8,4,2,Injury,1,0,1,0,1,0,0,1,0,0,0,1,47.9472,-97.59
Cass,2016,8,15,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,46.8543,-96.802
Stark,2016,8,20,2,Injury,0,0,0,1,0,1,0,0,1,0,1,0,46.8993,-102.795
Ramsey,2016,8,18,3,Injury,0,0,0,0,1,0,0,0,1,0,0,0,48.0524,-98.893
McLean,2016,8,2,1,Fatal,1,1,0,0,1,0,0,1,0,0,0,1,47.5345,-100.897
Eddy,2016,8,18,1,Injury,0,0,0,1,0,0,0,0,0,1,0,1,47.8369,-99.125
Cass,2016,8,8,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.8763,-96.862
Cass,2016,8,14,3,Injury,0,.,0,1,0,0,0,0,0,0,0,0,46.8723,-96.798
Ramsey,2016,8,17,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,48.0899,-98.876
Grand Forks,2016,8,17,2,Injury,0,1,0,1,0,0,0,0,1,0,0,0,47.9253,-97.045
McHenry,2016,8,13,1,Injury,0,0,0,0,0,0,0,0,0,0,0,1,47.997,-100.689
Walsh,2016,8,17,2,Injury,0,1,0,0,0,1,0,0,1,0,0,0,48.4702,-97.424
Stark,2016,8,17,2,Injury,0,0,0,1,0,0,0,0,0,0,0,0,46.883,-102.72
Cass,2016,8,8,3,Injury,0,.,0,0,0,0,0,0,0,0,0,0,46.875,-96.799
Burleigh,2016,8,11,2,Injury,0,0,0,1,0,0,0,0,1,0,0,0,46.8116,-100.778
Renville,2016,8,9,2,Injury,0,1,0,1,0,0,0,0,1,0,0,0,48.5019,-101.125
Cass,2016,8,14,2,Injury,0,.,0,0,0,0,0,0,1,0,0,0,46.876,-96.835
Burleigh,2016,8,17,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,46.8042,-100.763
Grand Forks,2016,8,18,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,47.9092,-97.066
Dickey,2016,8,16,2,Injury,0,1,1,0,0,1,0,0,1,0,0,0,46.0098,-98.524
Burleigh,2016,8,19,1,Injury,0,0,0,0,0,0,0,0,0,0,1,0,46.809,-100.809
Divide,2016,8,18,3,Fatal,1,1,0,0,0,0,0,1,0,0,0,0,48.8945,-103.246
Barnes,2016,8,14,1,Injury,0,1,0,0,0,0,0,1,0,0,1,1,46.979,-97.892
Stark,2016,8,17,2,Injury,0,0,0,0,0,1,0,0,1,0,0,0,46.8616,-102.801
Mercer,2016,8,13,4,Injury,0,.,1,0,0,0,0,0,0,0,0,0,47.2994,-101.432
Burleigh,2016,8,17,4,Injury,0,1,0,0,0,0,0,0,0,0,1,0,46.8243,-100.827
Cass,2016,8,18,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,47.1574,-97.006
McHenry,2016,8,18,1,Injury,0,1,0,0,0,0,0,0,0,0,0,0,48.022,-100.306
Burleigh,2016,8,23,2,Injury,0,.,0,0,0,0,0,0,0,0,0,0,46.7931,-100.779
Burleigh,2016,8,7,2,Injury,0,0,0,0,0,0,0,0,0,0,1,0,46.7837,-100.689
Cass,2016,8,7,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,46.884,-96.786
Cass,2016,8,8,2,Injury,1,0,0,0,0,0,0,0,0,0,1,0,46.8904,-96.817
Grand Forks,2016,8,13,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,47.9223,-97.088
Ward,2016,8,13,1,Injury,0,1,0,1,0,0,0,0,0,1,0,1,48.2383,-101.319
Burleigh,2016,8,18,2,Injury,0,0,0,1,0,0,0,0,0,0,0,0,46.86,-100.772
Grand Forks,2016,8,18,2,Injury,0,.,0,0,0,0,0,0,1,0,0,0,47.8895,-97.059
Williams,2016,8,0,1,Injury,0,.,0,1,0,0,0,1,0,0,1,1,48.3566,-102.831
Walsh,2016,8,20,2,Injury,0,1,1,0,1,0,0,0,0,0,0,0,48.4129,-98.133
Grand Forks,2016,8,20,2,Injury,0,0,0,1,1,1,0,0,1,0,0,0,47.9091,-97.045
Mercer,2016,8,14,1,Injury,0,.,0,1,1,0,0,1,0,1,0,1,47.2571,-101.744
Cass,2016,8,10,2,Injury,1,1,0,0,0,1,0,0,0,0,0,0,46.8741,-96.843
Grand Forks,2016,8,11,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,47.8858,-97.067
Cass,2016,8,15,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.8541,-96.82
Cass,2016,8,9,1,Injury,1,1,0,0,1,0,0,0,0,0,0,1,46.8542,-96.816
Stark,2016,8,17,2,Injury,0,.,0,0,1,0,0,0,1,0,0,0,46.876,-102.79
Burleigh,2016,8,19,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.8063,-100.774
Cass,2016,8,17,2,Injury,0,0,0,1,0,0,0,0,0,0,0,0,46.8904,-96.809
Williams,2016,8,13,1,Injury,0,0,0,1,0,0,0,1,0,0,0,1,48.455,-103.342
Ward,2016,8,6,1,Injury,0,0,1,1,0,0,0,1,0,0,1,1,47.9787,-101.41
Cavalier,2016,8,0,1,Injury,0,1,0,1,0,0,0,0,0,0,0,1,48.9931,-98.433
Morton,2016,8,11,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,46.8094,-100.833
Ward,2016,8,13,2,Injury,0,1,0,0,0,1,0,0,0,0,0,0,48.2183,-101.294
Cass,2016,8,12,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.8739,-96.798
Ward,2016,8,15,3,Injury,0,0,0,0,0,0,0,0,0,0,0,0,48.2106,-101.296
Stark,2016,8,7,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,46.8599,-102.784
Cass,2016,8,17,2,Injury,0,0,0,0,0,0,0,0,1,0,1,0,46.8751,-96.798
Burleigh,2016,8,12,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.8382,-100.786
Burleigh,2016,8,14,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,46.7952,-100.788
Cass,2016,8,16,2,Injury,0,0,0,1,0,0,0,0,1,0,0,0,46.8318,-96.906
Grand Forks,2016,8,19,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,47.9239,-97.03
Ward,2016,8,21,1,Injury,0,0,0,0,0,0,0,0,0,0,0,0,48.2252,-101.317
Stark,2016,8,21,2,Injury,0,1,0,0,0,0,0,0,0,0,0,0,46.8792,-102.806
Stark,2016,8,15,2,Injury,0,1,0,1,0,0,0,0,1,0,0,0,46.8982,-102.811
Grand Forks,2016,8,19,2,Injury,0,0,0,1,0,0,0,0,1,0,0,0,47.9234,-97.039
Morton,2016,8,15,2,Injury,0,0,0,0,0,1,0,0,0,1,0,0,46.822,-100.835
Cass,2016,8,17,4,Injury,0,0,0,1,0,0,0,0,0,0,0,0,46.8474,-96.81
Richland,2016,8,17,1,Injury,0,1,0,1,0,0,0,1,0,0,0,1,46.0276,-96.68
Mountrail,2016,8,9,1,Injury,0,0,1,0,0,0,0,1,0,0,0,1,48.3127,-102.475
Ward,2016,8,3,1,Injury,0,1,0,0,1,0,0,0,0,0,0,1,48.2431,-101.305
Cass,2016,8,2,2,Injury,0,0,0,0,1,0,0,0,0,0,0,0,46.933,-96.794
Cass,2016,8,13,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.8328,-96.836
Burleigh,2016,8,14,2,Injury,0,1,0,0,0,1,0,0,1,0,0,0,46.7899,-100.745
Cass,2016,8,17,2,Injury,0,0,0,1,0,0,0,0,1,0,0,0,46.8409,-96.883
Divide,2016,8,14,1,Injury,1,0,0,0,0,0,0,1,0,0,1,1,48.894,-103.066
Ward,2016,8,17,2,Injury,0,0,0,0,0,1,0,0,1,0,0,0,48.2392,-101.33
Cass,2016,8,17,1,Injury,0,1,0,1,0,0,0,1,1,0,1,1,46.8488,-96.818
Burleigh,2016,8,0,1,Injury,0,.,0,0,1,0,0,1,1,1,0,1,46.7151,-100.764
Foster,2016,8,5,2,Injury,0,0,1,1,0,0,0,0,0,0,0,0,47.3539,-99.052
Ward,2016,8,18,1,Injury,0,0,0,1,0,0,0,0,0,0,0,0,48.2247,-101.318
Cass,2016,8,23,3,Injury,1,0,0,0,1,1,0,0,1,0,0,0,46.8886,-96.785
Cass,2016,8,16,3,Injury,0,1,0,0,0,0,0,0,0,0,0,0,46.8906,-96.836
Cavalier,2016,8,20,2,Fatal,1,1,0,0,0,0,0,0,0,0,0,0,48.7613,-98.353
Cass,2016,8,22,3,Injury,1,0,0,0,0,0,0,0,0,0,0,0,46.9049,-96.819
